order_id,session_id,order_date,order_value
O7376882,S774825708,2025-07-21,70.89
O26678330,S201762371,2025-06-24,91.97
O22961093,S492502823,2025-07-27,46.32
O4045604,S743982644,2025-07-03,99.66
O83601466,S110093832,2025-06-23,107.6
O67101849,S31336687,2025-05-31,84.8
O92821243,S402350098,2025-06-20,68.32
O53081789,S868974556,2025-06-06,68.69
O29878140,S10206933,2025-05-22,108.33
O7877862,S993502060,2025-06-25,99.26
O72645516,S277772873,2025-07-31,114.55
O56557907,S385375490,2025-06-27,115.52
O84915379,S284285339,2025-05-23,95.93
O85453895,S376256988,2025-08-05,65.91
O52563693,S608299384,2025-07-21,103.93
O23938179,S418118621,2025-06-17,70.58
O59713158,S822069100,2025-07-15,149.32
O75086533,S652385991,2025-05-22,80.95
O65326441,S754550118,2025-08-15,105.12
O97138043,S376735872,2025-07-19,72.88
O27407284,S530657625,2025-06-28,40.28
O787986,S222774975,2025-07-01,105.18
O28211788,S105214706,2025-05-30,45.37
O92632897,S200737083,2025-06-25,88.22
O75555091,S587377067,2025-07-02,40.09
O37921834,S461943283,2025-08-02,102.98
O54932575,S941861168,2025-06-12,81.05
O34671170,S104895867,2025-06-17,60.26
O67916843,S888413486,2025-06-14,98.78
O68254811,S493136855,2025-07-29,95.04
O21106049,S696012475,2025-06-07,117.23
O71916403,S511776659,2025-06-27,53.85
O14415300,S793853622,2025-07-17,107.49
O90941773,S611904389,2025-05-25,82.01
O12655262,S449738346,2025-05-23,95.45
O49656633,S665904222,2025-06-21,90.38
O3182520,S957860920,2025-07-19,93.47
O44455228,S950280433,2025-06-19,95.04
O24232570,S898766538,2025-08-01,122.42
O316519,S795531263,2025-05-25,87.18
O31391193,S66475787,2025-07-20,143.79
O13126739,S690261854,2025-08-08,55.71
O68827042,S668983840,2025-07-11,76.95
O20829868,S486808950,2025-06-08,91.04
O6971761,S601069204,2025-08-10,115.54
O90228705,S280333099,2025-05-25,72.23
O61641623,S706928480,2025-07-08,65.87
O89714145,S629530469,2025-07-12,74.36
O49578269,S764686749,2025-06-18,93.37
O30332223,S884228904,2025-07-08,55.31
O86069079,S889267328,2025-08-06,111.23
O86981168,S764826768,2025-06-04,120.97
O14720342,S87599259,2025-07-23,114.13
O52180218,S142384232,2025-06-10,99.42
O68827316,S272734526,2025-05-24,101.25
O90984396,S556893742,2025-07-02,113.62
O11119107,S28903434,2025-08-09,127.58
O56640928,S900276953,2025-07-07,111.29
O9693458,S208001617,2025-07-16,69.27
O426512,S860402856,2025-07-02,145.19
O29709577,S883144354,2025-07-20,68.2
O32827234,S813157219,2025-05-18,66.51
O58650711,S86232187,2025-05-22,76.88
O5202595,S959297786,2025-08-02,95.1
O92959024,S383758697,2025-07-20,108.35
O94438393,S771169071,2025-07-25,57.75
O68259032,S68872129,2025-08-09,43.06
O34046024,S761596469,2025-08-16,92.92
O78805038,S705307614,2025-08-18,130.19
O46589677,S786539787,2025-07-06,101.33
O65925941,S117802918,2025-08-11,82.03
O54837521,S776043104,2025-06-13,105.94
O45673601,S65176228,2025-05-25,100.17
O14122024,S600405434,2025-08-15,126.95
O71251821,S429304595,2025-08-21,61.22
O50890940,S458735643,2025-08-02,98.34
O82264173,S864366272,2025-06-29,128.9
O29189067,S547932449,2025-07-04,147.38
O18602078,S216448516,2025-05-31,61.26
O53259222,S636691803,2025-06-04,98.23
O77982248,S102091421,2025-05-20,89.97
O82760873,S351326841,2025-05-24,123.11
O86833413,S953047497,2025-06-18,46.13
O74558458,S93107279,2025-06-04,153.38
O42887451,S695343705,2025-08-12,64.27
O56721246,S697689346,2025-07-08,108.36
O83753886,S477726862,2025-07-04,96.45
O59629214,S748532252,2025-05-18,73.26
O66371493,S16017907,2025-05-20,95.3
O49831104,S615104412,2025-08-14,138.58
O17626720,S581024427,2025-08-17,121.5
O51779829,S225834272,2025-06-30,61.37
O7162189,S473277803,2025-07-02,86.45
O13619115,S19493540,2025-07-09,56.08
O3273960,S141168126,2025-05-21,100.51
O92480589,S494088081,2025-05-29,49.56
O41016592,S99693639,2025-07-26,89.1
O88685998,S952965706,2025-05-22,47.25
O76328624,S940933166,2025-06-20,84.25
O44279635,S443663361,2025-06-25,163.67
O19327686,S776613215,2025-07-26,155.16
O31973984,S83630117,2025-07-18,91.19
O41775527,S861421269,2025-06-09,147.41
O90175549,S200440671,2025-07-07,102.54
O53105378,S618432760,2025-08-12,111.25
O12754874,S925836063,2025-06-28,102.83
O90700014,S488927661,2025-08-12,73.68
O46154500,S764770711,2025-08-15,69.49
O88920872,S534550973,2025-08-16,71.98
O55827860,S989047323,2025-08-24,62.6
O53483263,S60275394,2025-06-06,83.81
O67917831,S948180657,2025-05-28,76.08
O20757593,S30700520,2025-07-21,120.58
O14604139,S328146541,2025-05-25,96.2
O92250181,S843272015,2025-06-06,41.76
O17506337,S17118985,2025-07-13,67.5
O64405237,S107007699,2025-07-06,93.24
O63473767,S810179818,2025-07-04,78.87
O75453602,S328257606,2025-06-28,113.67
O89824823,S604618948,2025-08-08,71.24
O44079694,S163554987,2025-07-26,121.86
O17943116,S366351154,2025-06-03,81.41
O28441370,S663155594,2025-07-17,85.69
O70209825,S392991810,2025-06-25,104.38
O87962771,S92293996,2025-07-06,74.64
O54976400,S743379662,2025-08-13,66.66
O26033372,S663005665,2025-08-16,46.81
O60177541,S674926432,2025-05-30,89.01
O29153049,S471599333,2025-06-25,88.11
O50539088,S817866030,2025-07-07,138.17
O76923971,S714521925,2025-08-14,80.01
O80302918,S16606117,2025-05-28,129.98
O13309448,S375951957,2025-06-05,65.85
O82309554,S416998506,2025-06-12,57.06
O703897,S147210211,2025-08-05,98.83
O8208896,S1756112,2025-06-22,93.11
O30853133,S262875618,2025-08-11,145.89
O26081202,S790279793,2025-06-07,98.67
O21474145,S729716769,2025-07-17,93.58
O51428800,S84761534,2025-07-02,103.17
O38932408,S227287452,2025-06-03,79.71
O67990184,S991359604,2025-06-25,92.93
O99745043,S860749320,2025-05-31,94.76
O91695680,S633232433,2025-07-12,155.91
O63266862,S193447211,2025-07-13,48.01
O30893555,S370883951,2025-05-20,117.2
O95005731,S693116219,2025-05-28,96.6
O68431008,S616759446,2025-07-30,154.57
O25285403,S176337583,2025-07-07,51.75
O78174873,S87306806,2025-07-21,117.09
O30440160,S241690770,2025-06-03,119.09
O92536998,S501805507,2025-08-03,69.05
O40787242,S754854418,2025-07-01,89.0
O89376121,S135137052,2025-07-10,63.06
O8431189,S597121163,2025-07-22,68.79
O88593241,S902443769,2025-05-25,101.5
O51101260,S710615025,2025-07-21,86.43
O12398712,S576365652,2025-06-07,46.73
O79826137,S545670220,2025-06-16,135.77
O61605164,S430883909,2025-07-04,111.72
O5375863,S64673629,2025-07-16,75.32
O45424572,S958404787,2025-07-23,90.75
O15778107,S134890812,2025-06-16,88.25
O99895301,S891972747,2025-06-10,104.98
O10158151,S693438486,2025-05-26,58.91
O56878437,S935751652,2025-07-03,92.72
O47439663,S574852163,2025-08-12,137.25
O12905277,S258521462,2025-08-11,52.18
O54997168,S489140902,2025-07-28,86.63
O17424908,S544979593,2025-06-07,152.72
O81366514,S847473200,2025-07-25,36.8
O97464935,S412462206,2025-08-02,114.69
O40858783,S657580824,2025-08-03,78.42
O85687110,S926848072,2025-05-24,71.83
O45375811,S662729685,2025-07-07,71.45
O46744508,S891433626,2025-05-24,66.55
O59343886,S919515363,2025-06-01,71.79
O70711854,S116522208,2025-06-25,129.26
O71052239,S618361502,2025-07-13,64.59
O3960504,S778518388,2025-07-13,109.88
O46864112,S551512278,2025-05-21,101.53
O23405303,S67721019,2025-08-04,126.19
O26885972,S860603934,2025-06-20,128.93
O72819328,S996996219,2025-06-17,61.13
O3077185,S718219011,2025-08-05,127.18
O68991079,S60083299,2025-05-25,49.81
O44549650,S476887033,2025-05-26,66.16
O74095474,S291557957,2025-07-05,92.46
O4632890,S664822468,2025-07-14,89.63
O17240425,S92288088,2025-07-02,71.0
O87881148,S896668827,2025-07-05,81.73
O94545393,S992844424,2025-08-06,100.02
O1742142,S716442986,2025-07-30,102.18
O39947767,S335630058,2025-07-06,57.77
O5669838,S4576854,2025-06-28,95.79
O42436451,S719205097,2025-07-18,106.78
O64501724,S727081827,2025-07-22,107.09
O17406814,S477552748,2025-08-06,68.05
O66626532,S385676851,2025-06-13,77.6
O87703909,S695827981,2025-06-19,56.65
O90471370,S681953218,2025-06-21,73.77
O50750404,S62805096,2025-07-24,63.94
O33802964,S525436557,2025-08-18,132.58
O13810432,S220697969,2025-07-25,27.74
O25681265,S195781835,2025-08-05,27.11
O26062539,S667894978,2025-06-21,139.09
O59431057,S332097423,2025-06-13,125.82
O86461143,S208925808,2025-07-31,131.21
O39470888,S553262098,2025-07-01,68.82
O53557890,S110596639,2025-07-23,143.8
O95086307,S328477703,2025-06-30,104.04
O91959446,S783297826,2025-07-21,78.65
O60689283,S250611725,2025-07-29,63.6
O99383443,S496070249,2025-06-15,140.42
O61552579,S687968487,2025-07-04,88.36
O88539255,S419834996,2025-08-04,40.06
O16971244,S102598837,2025-06-12,99.66
O89656734,S837176515,2025-07-17,74.5
O20969874,S365306946,2025-07-18,89.73
O7268078,S33507321,2025-05-19,52.32
O14227687,S976444606,2025-07-25,112.99
O6028899,S719785926,2025-06-06,84.98
O3357576,S609238095,2025-07-13,56.05
O14556690,S348707341,2025-05-26,114.22
O77976982,S890414775,2025-06-20,110.45
O52510229,S205684663,2025-06-20,98.75
O88857228,S463920083,2025-06-28,94.76
O75488307,S923108006,2025-07-06,82.93
O67910468,S120938234,2025-06-19,129.07
O58773853,S646398919,2025-06-16,125.11
O20663405,S978569188,2025-07-22,90.66
O16186169,S552252618,2025-07-04,102.7
O38956811,S82328035,2025-08-08,60.76
O52652411,S361829754,2025-07-11,118.76
O60382802,S2819084,2025-07-23,80.22
O69983254,S514417538,2025-07-20,93.83
O69793109,S5379911,2025-06-13,102.39
O46687687,S583112771,2025-08-08,83.56
O11576745,S433783173,2025-07-16,78.74
O96264738,S27745468,2025-07-14,44.27
O79745523,S93116375,2025-07-17,69.15
O74544450,S117986006,2025-06-04,144.57
O38601152,S144274538,2025-08-24,63.17
O7677657,S728387884,2025-06-27,70.74
O10758192,S607336993,2025-05-28,81.91
O41511968,S795557124,2025-06-29,62.98
O42601645,S926242320,2025-07-21,38.35
O97964267,S998189504,2025-07-28,100.77
O12823616,S775475362,2025-05-23,81.52
O47122722,S348025228,2025-06-07,89.53
O10022359,S97584515,2025-06-08,97.85
O76139259,S179732158,2025-05-21,69.14
O35292463,S346926034,2025-05-28,130.39
O9013033,S154557031,2025-08-10,89.29
O954200,S658414816,2025-07-10,51.27
O53701149,S839674347,2025-07-16,144.31
O48445977,S335458193,2025-08-08,36.51
O51538043,S315983947,2025-06-25,99.59
O47109514,S178724123,2025-07-02,102.77
O33857594,S563854774,2025-07-31,57.53
O42124423,S585448142,2025-06-20,120.89
O87818841,S922734481,2025-06-22,93.39
O57986854,S288243361,2025-07-13,122.82
O19924349,S252108438,2025-06-26,146.49
O70354807,S684803978,2025-08-15,119.74
O32164976,S65288895,2025-08-21,100.54
O76490500,S553052387,2025-06-21,84.98
O65923958,S472270640,2025-07-17,119.14
O77310268,S995141083,2025-07-20,106.48
O17151018,S300230047,2025-08-07,121.14
O88065442,S964561025,2025-06-30,68.55
O4887056,S511133593,2025-06-27,71.15
O10310428,S444927705,2025-06-01,87.65
O45246506,S394674190,2025-07-09,90.63
O24233391,S306956590,2025-08-14,52.83
O61176508,S11819927,2025-08-06,91.01
O72354365,S709718705,2025-06-14,103.59
O92922298,S62129361,2025-07-28,71.23
O61045543,S818875540,2025-08-15,62.13
O36343768,S421575102,2025-08-11,100.94
O58035429,S715680761,2025-08-20,109.83
O194628,S458588354,2025-07-29,144.15
O41281225,S991923687,2025-08-09,49.94
O631743,S45273252,2025-06-23,85.8
O43877440,S742227700,2025-07-27,117.95
O36351195,S108013758,2025-08-04,70.67
O16208278,S59634639,2025-08-13,88.32
O91817293,S134426412,2025-06-07,68.21
O89342260,S989693693,2025-06-12,95.29
O69952932,S452270838,2025-05-26,110.4
O27323943,S304171753,2025-06-04,85.37
O59617374,S951489885,2025-07-22,90.82
O40678979,S797622523,2025-06-02,83.24
O30167361,S481085316,2025-07-20,123.16
O91401658,S840515690,2025-07-31,165.14
O71695831,S725945143,2025-05-28,141.08
O87647586,S751149613,2025-08-04,107.38
O12091633,S489798886,2025-05-19,67.17
O27645017,S494032056,2025-07-03,64.11
O45519090,S850738776,2025-08-06,52.25
O55687440,S268764707,2025-08-15,90.2
O38524373,S52338553,2025-07-16,100.58
O31650071,S786171000,2025-07-22,49.93
O97063814,S826357106,2025-06-27,104.43
O36489225,S443426761,2025-07-31,85.68
O9887872,S479937494,2025-06-04,144.03
O91912179,S799563711,2025-06-12,113.52
O38570634,S19913763,2025-06-09,92.07
O21622114,S940865319,2025-06-14,76.58
O75516883,S54903035,2025-08-06,107.83
O23701578,S47485280,2025-07-28,100.57
O4014261,S157328608,2025-06-04,70.01
O70337632,S951431867,2025-07-28,77.65
O26582256,S130579288,2025-07-09,72.15
O96291972,S434182603,2025-08-09,127.5
O57785817,S38566872,2025-08-16,109.41
O36272489,S85457767,2025-07-21,103.89
O95931051,S97547883,2025-05-28,96.43
O36138599,S2519957,2025-05-28,83.76
O96876338,S603747316,2025-07-20,55.68
O34309674,S10440414,2025-06-24,53.56
O62470932,S814518087,2025-07-10,65.67
O35397130,S600125517,2025-08-07,63.02
O26403930,S338725350,2025-07-15,71.47
O93433684,S977847533,2025-07-01,98.95
O78863068,S814988978,2025-07-30,96.12
O78784298,S157439864,2025-05-24,52.52
O15443704,S249225775,2025-07-22,90.27
O14007119,S174288804,2025-06-25,87.37
O16281188,S741169995,2025-07-22,80.84
O73190283,S86178410,2025-08-04,73.3
O53527922,S246486088,2025-06-02,151.36
O6318281,S618328732,2025-08-07,72.87
O9024690,S531767627,2025-06-29,139.92
O78245870,S727848251,2025-05-18,97.88
O42389125,S512440358,2025-06-12,114.92
O47047886,S804230222,2025-06-30,61.84
O94091552,S518748576,2025-08-06,107.42
O67714260,S870399927,2025-06-03,99.94
O24240458,S765580545,2025-06-10,127.41
O88145538,S766146302,2025-06-17,60.17
O78402644,S170559110,2025-07-07,131.75
O6848635,S570776458,2025-06-12,84.95
O6818821,S863011168,2025-06-24,106.77
O17082029,S911340133,2025-06-13,105.54
O29696205,S732549819,2025-08-16,27.98
O72161960,S713629527,2025-06-23,116.08
O33845417,S632896622,2025-05-30,75.94
O86883832,S90412993,2025-07-05,63.14
O53417567,S776694814,2025-08-22,120.03
O48993650,S824147700,2025-08-10,97.28
O65831123,S342402627,2025-08-03,50.96
O36230489,S117344089,2025-06-19,128.89
O53835022,S517180556,2025-06-02,113.43
O92781890,S825181768,2025-07-16,56.03
O29143330,S131170782,2025-05-20,132.24
O17480539,S755093559,2025-05-28,102.58
O66064506,S154634610,2025-08-03,136.26
O72520739,S564002406,2025-08-08,88.23
O30918250,S61193350,2025-06-09,94.0
O74208112,S125458482,2025-08-01,98.36
O3290637,S522822485,2025-08-09,163.6
O41717667,S922666629,2025-06-13,97.37
O79843332,S957110245,2025-07-11,86.06
O47678583,S984466464,2025-05-18,97.37
O22089143,S365624587,2025-08-07,88.73
O41947973,S115790747,2025-06-28,71.63
O59853783,S504962170,2025-07-27,107.18
O83934020,S502729321,2025-06-16,57.43
O50575874,S103053380,2025-08-15,107.12
O31659964,S140883087,2025-06-21,91.49
O74824326,S662525715,2025-07-21,67.23
O15245077,S578258687,2025-07-02,58.09
O51995623,S809746365,2025-06-18,56.93
O37721516,S387837532,2025-08-04,71.83
O65481261,S948522880,2025-07-17,88.07
O242708,S930121317,2025-06-12,101.63
O4138278,S378026313,2025-06-21,99.94
O45693767,S555181854,2025-08-05,84.06
O77650606,S652209356,2025-06-29,105.15
O33472377,S526010309,2025-08-10,84.57
O59427548,S272324184,2025-05-27,87.18
O69592795,S275774097,2025-05-28,100.14
O36665633,S940611305,2025-07-16,85.86
O64886025,S543567893,2025-06-15,149.59
O41230207,S960832436,2025-06-19,73.1
O52481787,S336774560,2025-07-15,137.44
O1995722,S811189861,2025-06-25,69.01
O43689639,S962396350,2025-07-17,102.62
O74119551,S68096006,2025-07-22,95.79
O76541027,S632217450,2025-07-24,87.0
O1976306,S3925477,2025-06-05,50.47
O26558159,S861762316,2025-06-29,117.15
O36216720,S178285374,2025-06-07,122.36
O45251005,S443836567,2025-07-02,87.86
O34799721,S911619852,2025-06-29,126.69
O93309786,S421790217,2025-06-21,162.76
O28207509,S817329138,2025-07-25,113.29
O58508453,S299198697,2025-07-02,119.34
O71769332,S662134407,2025-07-05,93.16
O83047690,S583335352,2025-05-31,83.47
O32248162,S43751448,2025-06-04,113.36
O2928875,S987624521,2025-06-15,107.11
O58903167,S581869542,2025-05-22,75.89
O47467963,S854813408,2025-05-24,146.66
O10661700,S622191988,2025-07-15,91.1
O56886002,S856142144,2025-05-27,78.88
O50739306,S635715797,2025-06-09,75.76
O58918166,S711083770,2025-06-03,108.37
O22175323,S507822865,2025-06-18,86.18
O11534479,S5240667,2025-07-31,96.64
O98777383,S832834412,2025-07-02,108.72
O75430665,S257270073,2025-08-03,105.68
O70232664,S468095516,2025-08-05,121.43
O1074401,S458488584,2025-08-02,72.01
O77379210,S770317617,2025-07-11,53.02
O53649826,S733587075,2025-06-01,122.19
O58609201,S162610597,2025-06-03,89.3
O36658653,S980194049,2025-06-21,116.72
O99333795,S524967252,2025-06-26,112.95
O21470948,S778413673,2025-06-24,94.35
O89668477,S619160097,2025-07-06,108.94
O74519316,S143467397,2025-08-10,98.47
O93586875,S137037864,2025-08-19,77.82
O94414516,S824844753,2025-06-29,89.87
O76885732,S843521850,2025-07-05,134.51
O67799382,S374041242,2025-07-09,121.21
O39007004,S694874965,2025-06-04,150.83
O97577447,S729457498,2025-08-06,116.32
O19617845,S339338107,2025-08-14,82.91
O82649290,S70795518,2025-07-15,49.68
O78902099,S195799787,2025-06-15,135.44
O71702450,S522034921,2025-05-29,73.81
O45234280,S136886313,2025-08-16,73.61
O54169013,S635721100,2025-07-20,37.22
O87712171,S901924017,2025-06-28,53.81
O95697602,S299716570,2025-07-03,94.5
O85637023,S547262575,2025-06-16,65.38
O84779898,S405651479,2025-06-13,119.31
O32396471,S573718005,2025-08-08,78.9
O19205372,S401872487,2025-05-20,95.66
O50315527,S911416995,2025-07-02,108.75
O89125542,S754654726,2025-08-09,45.0
O46304956,S183815469,2025-08-12,119.4
O66981131,S843909137,2025-07-03,148.97
O85180741,S685888214,2025-06-12,98.56
O67460536,S861834569,2025-05-27,100.27
O60810520,S243485408,2025-06-09,59.06
O866429,S528929647,2025-06-11,95.24
O36397451,S323276465,2025-06-11,63.11
O24111205,S678148279,2025-06-23,76.62
O15542186,S281060418,2025-06-25,142.84
O62235773,S365535552,2025-07-02,77.76
O97329079,S818184468,2025-07-29,44.16
O53715991,S947564706,2025-07-09,64.55
O10463077,S691786578,2025-08-04,99.51
O33348078,S583356011,2025-08-01,116.92
O46304507,S15831098,2025-06-12,90.0
O71063948,S715268374,2025-07-09,111.77
O51723003,S542787361,2025-07-11,145.53
O74905899,S271614344,2025-06-26,126.19
O14756944,S153552849,2025-08-18,89.64
O64866808,S842253328,2025-08-02,67.07
O88544597,S943619547,2025-08-06,97.94
O93485042,S83897630,2025-08-11,88.38
O25614282,S108442573,2025-06-09,79.14
O10468191,S362670384,2025-06-22,43.56
O89798716,S994620258,2025-06-25,95.09
O66150688,S212197513,2025-06-28,120.67
O63573017,S937724866,2025-07-15,83.85
O25825743,S487285876,2025-08-21,110.99
O73838209,S199863322,2025-06-25,63.49
O83126712,S380292303,2025-06-28,117.29
O63053410,S711884307,2025-07-28,104.85
O44584820,S870602009,2025-08-01,113.99
O66295912,S217653547,2025-06-01,82.45
O30490946,S207009119,2025-06-15,84.48
O55800576,S847393445,2025-06-14,106.69
O49356852,S252505734,2025-07-14,81.7
O93424695,S655430747,2025-07-07,122.03
O82631169,S920438647,2025-07-06,110.79
O90413200,S474434455,2025-07-28,73.24
O34483922,S13670116,2025-07-20,85.41
O26160518,S895683492,2025-07-21,67.54
O85444671,S741242568,2025-08-09,107.89
O24806603,S771401469,2025-06-04,51.53
O37703377,S188053018,2025-06-04,96.42
O36869651,S892895783,2025-07-09,98.19
O57413330,S467162777,2025-06-12,145.95
O21983153,S911886971,2025-06-02,48.88
O47658336,S493445195,2025-07-01,87.18
O54028379,S449762952,2025-07-18,89.89
O70185838,S373377564,2025-07-27,70.42
O78795399,S651599387,2025-07-22,97.69
O89304618,S791249134,2025-06-25,116.09
O3231336,S356758417,2025-07-22,94.09
O89022874,S833170375,2025-07-05,101.19
O52153302,S919958904,2025-05-28,113.72
O90530889,S390806164,2025-06-24,122.26
O85282892,S433638562,2025-07-04,158.85
O11472776,S868661648,2025-05-24,63.73
O57928817,S459696395,2025-07-03,118.36
O71050555,S200769225,2025-06-19,139.1
O13818633,S928880227,2025-06-07,88.39
O11514148,S524282180,2025-08-04,91.82
O65047998,S813170834,2025-05-29,100.41
O86772412,S750684026,2025-06-11,81.48
O45953052,S992006758,2025-05-20,62.28
O88300198,S618584514,2025-07-23,87.95
O21656848,S505936724,2025-05-20,120.56
O45246192,S728936041,2025-07-13,130.4
O16352982,S159652843,2025-06-07,70.36
O13871402,S439207752,2025-07-20,145.66
O27180428,S863551372,2025-07-09,79.91
O88051323,S653182493,2025-07-30,112.25
O43051665,S564754304,2025-07-07,77.52
