ticket_id,created_at,first_response_at,resolved_at,priority,channel,queue,aht_min
18328,2024-04-24 13:14:00,2024-04-24 14:43:00,2024-04-24 15:33:00,P2,Email,Tech,50
18329,2024-04-24 13:14:00,2024-04-24 13:40:00,2024-04-24 14:44:00,P2,Web,Tech,64
18330,2024-04-24 13:16:00,2024-04-24 14:55:00,2024-04-24 16:05:00,P3,Email,Tech,70
18331,2024-04-24 13:17:00,2024-04-24 13:56:00,2024-04-24 14:10:00,P1,Email,General,14
18332,2024-04-24 13:17:00,2024-04-24 13:52:00,2024-04-24 14:17:00,P2,Web,Tech,25
18333,2024-04-24 13:19:00,2024-04-24 14:01:00,2024-04-24 14:52:00,P3,Web,Tech,51
18334,2024-04-24 13:20:00,2024-04-24 14:53:00,2024-04-24 15:06:00,P2,Email,General,13
18335,2024-04-24 13:22:00,2024-04-24 13:49:00,2024-04-24 14:38:00,P1,Web,Billing,49
18336,2024-04-24 13:23:00,2024-04-24 13:31:00,2024-04-24 13:59:00,P2,Chat,Billing,28
18337,2024-04-24 13:24:00,2024-04-24 15:22:00,2024-04-24 15:49:00,P2,Email,Billing,27
18338,2024-04-24 13:25:00,2024-04-24 15:56:00,2024-04-24 17:08:00,P3,Email,Tech,72
18339,2024-04-24 13:26:00,2024-04-24 13:35:00,2024-04-24 14:04:00,P3,Web,Billing,29
18340,2024-04-24 13:26:00,2024-04-24 13:55:00,2024-04-24 14:24:00,P3,Email,General,29
18341,2024-04-24 13:28:00,2024-04-24 15:34:00,2024-04-24 15:50:00,P3,Email,Tech,16
18342,2024-04-24 13:28:00,2024-04-24 13:50:00,2024-04-24 14:18:00,P2,Web,Billing,28
18343,2024-04-24 13:28:00,2024-04-24 15:11:00,2024-04-24 15:26:00,P3,Email,Billing,15
18344,2024-04-24 13:28:00,2024-04-24 15:14:00,2024-04-24 15:42:00,P2,Email,Tech,28
18345,2024-04-24 13:28:00,2024-04-24 13:54:00,2024-04-24 14:22:00,P3,Chat,Billing,28
18346,2024-04-24 13:29:00,2024-04-24 15:33:00,2024-04-24 16:06:00,P2,Email,Billing,33
18347,2024-04-24 13:30:00,2024-04-24 16:22:00,2024-04-24 16:52:00,P3,Email,Billing,30
18348,2024-04-24 13:31:00,2024-04-24 14:13:00,2024-04-24 15:09:00,P3,Web,Tech,56
18349,2024-04-24 13:32:00,2024-04-24 13:39:00,2024-04-24 14:04:00,P1,Web,Billing,25
18350,2024-04-24 13:32:00,2024-04-24 13:52:00,2024-04-24 14:20:00,P2,Web,Billing,28
18351,2024-04-24 13:33:00,2024-04-24 13:40:00,2024-04-24 14:15:00,P2,Web,Tech,35
18352,2024-04-24 13:33:00,2024-04-24 15:37:00,2024-04-24 16:13:00,P2,Email,Tech,36
18353,2024-04-24 13:34:00,2024-04-24 15:20:00,2024-04-24 16:02:00,P2,Email,Tech,42
18354,2024-04-24 13:34:00,2024-04-24 16:22:00,2024-04-24 17:02:00,P2,Email,Tech,40
18355,2024-04-24 13:34:00,2024-04-24 15:46:00,2024-04-24 16:00:00,P3,Email,General,14
18356,2024-04-24 13:35:00,2024-04-24 15:28:00,2024-04-24 15:54:00,P2,Email,Billing,26
18357,2024-04-24 13:36:00,2024-04-24 14:53:00,2024-04-24 16:21:00,P2,Email,Tech,88
18358,2024-04-24 13:36:00,2024-04-24 15:07:00,2024-04-24 16:09:00,P2,Email,Tech,62
18359,2024-04-24 13:39:00,2024-04-24 14:37:00,2024-04-24 15:09:00,P2,Web,Tech,32
18360,2024-04-24 13:40:00,2024-04-24 15:48:00,2024-04-24 16:38:00,P2,Email,Billing,50
18361,2024-04-24 13:43:00,2024-04-24 15:02:00,2024-04-24 16:03:00,P2,Email,Billing,61
18362,2024-04-24 13:44:00,2024-04-24 16:37:00,2024-04-24 17:02:00,P3,Email,Tech,25
18363,2024-04-24 13:45:00,2024-04-24 15:46:00,2024-04-24 16:02:00,P2,Email,Billing,16
18364,2024-04-24 13:46:00,2024-04-24 16:00:00,2024-04-24 16:11:00,P2,Email,Tech,11
18365,2024-04-24 13:46:00,2024-04-24 14:24:00,2024-04-24 14:47:00,P2,Web,Tech,23
18366,2024-04-24 13:49:00,2024-04-24 15:32:00,2024-04-24 15:52:00,P3,Email,General,20
18367,2024-04-24 13:50:00,2024-04-24 16:03:00,2024-04-24 18:08:00,P2,Email,Tech,125
18368,2024-04-24 13:51:00,2024-04-24 15:35:00,2024-04-24 15:47:00,P2,Email,General,12
18369,2024-04-24 13:53:00,2024-04-24 14:39:00,2024-04-24 14:59:00,P2,Web,Tech,20
18370,2024-04-24 13:53:00,2024-04-24 16:39:00,2024-04-24 17:01:00,P2,Email,General,22
18371,2024-04-24 13:54:00,2024-04-24 16:15:00,2024-04-24 16:35:00,P2,Email,Billing,20
18372,2024-04-24 13:56:00,2024-04-24 15:03:00,2024-04-24 15:13:00,P2,Email,Tech,10
18373,2024-04-24 14:00:00,2024-04-24 16:30:00,2024-04-24 16:54:00,P2,Email,General,24
18374,2024-04-24 14:01:00,2024-04-24 15:24:00,2024-04-24 16:23:00,P2,Email,Tech,59
18375,2024-04-24 14:02:00,2024-04-24 15:22:00,2024-04-24 15:47:00,P2,Email,General,25
18376,2024-04-24 14:02:00,2024-04-24 16:18:00,2024-04-24 17:00:00,P2,Email,Tech,42
18377,2024-04-24 14:04:00,2024-04-24 15:19:00,2024-04-24 16:15:00,P2,Email,Tech,56
18378,2024-04-24 14:04:00,2024-04-24 14:33:00,2024-04-24 14:48:00,P2,Email,Tech,15
18379,2024-04-24 14:07:00,2024-04-24 16:19:00,2024-04-24 16:45:00,P2,Email,General,26
18380,2024-04-24 14:07:00,2024-04-24 15:47:00,2024-04-24 16:11:00,P2,Email,General,24
18381,2024-04-24 14:08:00,2024-04-24 15:48:00,2024-04-24 16:31:00,P2,Email,Tech,43
18382,2024-04-24 14:11:00,2024-04-24 14:27:00,2024-04-24 15:33:00,P3,Email,Tech,66
18383,2024-04-24 14:12:00,2024-04-24 15:21:00,2024-04-24 15:50:00,P3,Web,Tech,29
18384,2024-04-24 14:14:00,2024-04-24 17:47:00,2024-04-24 18:04:00,P2,Email,Tech,17
18385,2024-04-24 14:15:00,2024-04-24 14:51:00,2024-04-24 15:13:00,P1,Web,General,22
18386,2024-04-24 14:16:00,2024-04-24 14:16:00,2024-04-24 14:30:00,P2,Email,Tech,14
18387,2024-04-24 14:17:00,2024-04-24 14:17:00,2024-04-24 14:30:00,P1,Chat,Billing,13
18388,2024-04-24 14:18:00,2024-04-24 15:05:00,2024-04-24 15:23:00,P2,Web,General,18
18389,2024-04-24 14:20:00,2024-04-24 14:22:00,2024-04-24 14:47:00,P1,Web,Billing,25
18390,2024-04-24 14:21:00,2024-04-24 17:30:00,2024-04-24 17:40:00,P3,Email,Billing,10
18391,2024-04-24 14:21:00,2024-04-24 14:45:00,2024-04-24 15:16:00,P2,Web,Tech,31
18392,2024-04-24 14:23:00,2024-04-24 15:12:00,2024-04-24 15:32:00,P1,Email,Tech,20
18393,2024-04-24 14:24:00,2024-04-24 16:01:00,2024-04-24 16:29:00,P2,Email,Billing,28
18394,2024-04-24 14:24:00,2024-04-24 14:51:00,2024-04-24 15:03:00,P3,Chat,Tech,12
18395,2024-04-24 14:24:00,2024-04-24 15:12:00,2024-04-24 15:54:00,P1,Email,Tech,42
18396,2024-04-24 14:26:00,2024-04-24 15:09:00,2024-04-24 15:42:00,P2,Web,Tech,33
18397,2024-04-24 14:26:00,2024-04-24 17:21:00,2024-04-24 17:43:00,P2,Email,Billing,22
18398,2024-04-24 14:26:00,2024-04-24 16:15:00,2024-04-24 16:47:00,P1,Email,Tech,32
18399,2024-04-24 14:29:00,2024-04-24 15:54:00,2024-04-24 16:28:00,P1,Email,Tech,34
18400,2024-04-24 14:30:00,2024-04-24 15:33:00,2024-04-24 15:57:00,P2,Web,Billing,24
18401,2024-04-24 14:30:00,2024-04-24 15:01:00,2024-04-24 16:03:00,P2,Web,Tech,62
18402,2024-04-24 14:31:00,2024-04-24 14:43:00,2024-04-24 15:23:00,P3,Chat,Billing,40
18403,2024-04-24 14:33:00,2024-04-24 14:54:00,2024-04-24 16:08:00,P1,Web,Tech,74
18404,2024-04-24 14:34:00,2024-04-24 17:08:00,2024-04-24 17:46:00,P3,Email,Billing,38
18405,2024-04-24 14:34:00,2024-04-24 15:01:00,2024-04-24 15:53:00,P1,Email,Tech,52
18406,2024-04-24 14:37:00,2024-04-24 16:05:00,2024-04-24 16:44:00,P2,Email,Tech,39
18407,2024-04-24 14:37:00,2024-04-24 14:37:00,2024-04-24 15:56:00,P1,Chat,Tech,79
18408,2024-04-24 14:38:00,2024-04-24 17:03:00,2024-04-24 17:36:00,P2,Email,Tech,33
18409,2024-04-24 14:39:00,2024-04-24 15:47:00,2024-04-24 16:40:00,P3,Email,Tech,53
18410,2024-04-24 14:39:00,2024-04-24 14:51:00,2024-04-24 15:29:00,P2,Chat,Tech,38
18411,2024-04-24 14:39:00,2024-04-24 16:25:00,2024-04-24 16:47:00,P2,Email,Tech,22
18412,2024-04-24 14:40:00,2024-04-24 15:36:00,2024-04-24 16:10:00,P2,Web,Tech,34
18413,2024-04-24 14:40:00,2024-04-24 15:23:00,2024-04-24 15:50:00,P1,Web,Tech,27
18414,2024-04-24 14:40:00,2024-04-24 15:54:00,2024-04-24 16:33:00,P2,Email,Billing,39
18415,2024-04-24 14:41:00,2024-04-24 15:34:00,2024-04-24 15:55:00,P3,Email,Tech,21
18416,2024-04-24 14:41:00,2024-04-24 14:41:00,2024-04-24 16:11:00,P1,Web,Tech,90
18417,2024-04-24 14:42:00,2024-04-24 16:34:00,2024-04-24 17:34:00,P1,Email,Tech,60
18418,2024-04-24 14:44:00,2024-04-24 15:35:00,2024-04-24 16:09:00,P2,Web,Tech,34
18419,2024-04-24 14:45:00,2024-04-24 15:51:00,2024-04-24 16:09:00,P3,Web,Tech,18
18420,2024-04-24 14:47:00,2024-04-24 16:10:00,2024-04-24 16:31:00,P3,Email,Tech,21
18421,2024-04-24 14:48:00,2024-04-24 15:44:00,2024-04-24 16:13:00,P3,Web,Billing,29
18422,2024-04-24 14:49:00,2024-04-24 15:27:00,2024-04-24 15:56:00,P2,Web,Tech,29
18423,2024-04-24 14:49:00,2024-04-24 15:14:00,2024-04-24 15:43:00,P2,Email,Billing,29
18424,2024-04-24 14:51:00,2024-04-24 15:14:00,2024-04-24 15:30:00,P3,Web,General,16
18425,2024-04-24 14:51:00,2024-04-24 15:13:00,2024-04-24 15:29:00,P3,Chat,General,16
18426,2024-04-24 14:52:00,2024-04-24 15:36:00,2024-04-24 15:50:00,P2,Web,General,14
18427,2024-04-24 14:53:00,2024-04-24 17:43:00,2024-04-24 18:04:00,P3,Email,General,21
18428,2024-04-24 14:53:00,2024-04-24 16:42:00,2024-04-24 17:00:00,P3,Email,Billing,18
18429,2024-04-24 14:55:00,2024-04-24 14:59:00,2024-04-24 15:31:00,P3,Chat,Billing,32
18430,2024-04-24 14:56:00,2024-04-24 17:58:00,2024-04-24 18:28:00,P3,Email,Tech,30
18431,2024-04-24 14:57:00,2024-04-24 16:20:00,2024-04-24 17:18:00,P3,Email,Tech,58
18432,2024-04-24 14:58:00,2024-04-24 17:56:00,2024-04-24 18:16:00,P3,Email,Tech,20
18433,2024-04-24 14:59:00,2024-04-24 15:32:00,2024-04-24 16:02:00,P2,Web,Billing,30
18434,2024-04-24 14:59:00,2024-04-24 15:41:00,2024-04-24 16:15:00,P2,Email,Tech,34
18435,2024-04-24 14:59:00,2024-04-24 17:00:00,2024-04-24 17:57:00,P3,Email,Tech,57
18436,2024-04-24 15:01:00,2024-04-24 16:49:00,2024-04-24 17:16:00,P2,Email,Billing,27
18437,2024-04-24 15:01:00,2024-04-24 15:16:00,2024-04-24 15:29:00,P3,Chat,General,13
18438,2024-04-24 15:03:00,2024-04-24 15:06:00,2024-04-24 15:41:00,P1,Web,Tech,35
18439,2024-04-24 15:03:00,2024-04-24 15:09:00,2024-04-24 15:21:00,P2,Chat,General,12
18440,2024-04-24 15:05:00,2024-04-24 17:08:00,2024-04-24 18:06:00,P2,Email,Tech,58
18441,2024-04-24 15:06:00,2024-04-24 15:14:00,2024-04-24 15:44:00,P1,Web,Tech,30
18442,2024-04-24 15:06:00,2024-04-24 16:25:00,2024-04-24 17:09:00,P2,Email,General,44
18443,2024-04-24 15:10:00,2024-04-24 16:17:00,2024-04-24 16:45:00,P2,Email,Billing,28
18444,2024-04-24 15:11:00,2024-04-24 15:21:00,2024-04-24 15:44:00,P2,Chat,Billing,23
18445,2024-04-24 15:12:00,2024-04-24 17:21:00,2024-04-24 17:36:00,P3,Email,General,15
18446,2024-04-24 15:12:00,2024-04-24 16:49:00,2024-04-24 17:13:00,P2,Email,Tech,24
18447,2024-04-24 15:12:00,2024-04-24 15:13:00,2024-04-24 15:33:00,P1,Web,Billing,20
18448,2024-04-24 15:12:00,2024-04-24 15:12:00,2024-04-24 16:30:00,P2,Web,Tech,78
18449,2024-04-24 15:13:00,2024-04-24 16:18:00,2024-04-24 17:25:00,P3,Email,Tech,67
18450,2024-04-24 15:13:00,2024-04-24 15:26:00,2024-04-24 15:47:00,P2,Web,Tech,21
18451,2024-04-24 15:14:00,2024-04-24 16:01:00,2024-04-24 16:29:00,P3,Web,General,28
18452,2024-04-24 15:14:00,2024-04-24 15:27:00,2024-04-24 15:42:00,P2,Web,Billing,15
18453,2024-04-24 15:15:00,2024-04-24 15:46:00,2024-04-24 16:15:00,P3,Chat,Tech,29
18454,2024-04-24 15:17:00,2024-04-24 15:47:00,2024-04-24 16:17:00,P2,Web,Billing,30
18455,2024-04-24 15:18:00,2024-04-24 15:29:00,2024-04-24 15:57:00,P3,Web,Tech,28
18456,2024-04-24 15:19:00,2024-04-24 16:33:00,2024-04-24 16:54:00,P2,Email,Tech,21
18457,2024-04-24 15:20:00,2024-04-24 16:15:00,2024-04-24 16:36:00,P3,Web,Billing,21
18458,2024-04-24 15:20:00,2024-04-24 15:26:00,2024-04-24 16:00:00,P2,Chat,Tech,34
18459,2024-04-24 15:21:00,2024-04-24 15:41:00,2024-04-24 16:19:00,P2,Email,Tech,38
18460,2024-04-24 15:21:00,2024-04-24 18:15:00,2024-04-24 18:33:00,P2,Email,Billing,18
18461,2024-04-24 15:22:00,2024-04-24 16:25:00,2024-04-24 16:54:00,P2,Web,General,29
18462,2024-04-24 15:22:00,2024-04-24 16:29:00,2024-04-24 16:44:00,P2,Email,Billing,15
18463,2024-04-24 15:22:00,2024-04-24 16:19:00,2024-04-24 17:27:00,P1,Email,Tech,68
18464,2024-04-24 15:23:00,2024-04-24 15:49:00,2024-04-24 16:28:00,P3,Chat,Tech,39
18465,2024-04-24 15:24:00,2024-04-24 16:02:00,2024-04-24 16:53:00,P2,Email,Billing,51
18466,2024-04-24 15:24:00,2024-04-24 15:33:00,2024-04-24 16:11:00,P2,Web,General,38
18467,2024-04-24 15:24:00,2024-04-24 16:46:00,2024-04-24 17:44:00,P2,Email,Tech,58
18468,2024-04-24 15:24:00,2024-04-24 17:15:00,2024-04-24 17:30:00,P2,Email,General,15
18469,2024-04-24 15:24:00,2024-04-24 18:07:00,2024-04-24 18:40:00,P2,Email,General,33
18470,2024-04-24 15:25:00,2024-04-24 15:46:00,2024-04-24 16:07:00,P1,Web,Tech,21
18471,2024-04-24 15:26:00,2024-04-24 16:41:00,2024-04-24 16:54:00,P2,Email,Tech,13
18472,2024-04-24 15:26:00,2024-04-24 17:18:00,2024-04-24 17:32:00,P2,Email,Tech,14
18473,2024-04-24 15:27:00,2024-04-24 15:40:00,2024-04-24 15:56:00,P2,Web,Billing,16
18474,2024-04-24 15:28:00,2024-04-24 15:46:00,2024-04-24 16:34:00,P3,Chat,Tech,48
18475,2024-04-24 15:30:00,2024-04-24 15:30:00,2024-04-24 15:52:00,P2,Web,Tech,22
18476,2024-04-24 15:31:00,2024-04-24 17:23:00,2024-04-24 17:41:00,P2,Email,Billing,18
18477,2024-04-24 15:32:00,2024-04-24 16:42:00,2024-04-24 17:02:00,P1,Email,General,20
18478,2024-04-24 15:32:00,2024-04-24 15:52:00,2024-04-24 16:32:00,P2,Web,Billing,40
18479,2024-04-24 15:33:00,2024-04-24 16:11:00,2024-04-24 16:52:00,P2,Email,General,41
18480,2024-04-24 15:34:00,2024-04-24 16:28:00,2024-04-24 17:45:00,P2,Email,Tech,77
18481,2024-04-24 15:34:00,2024-04-24 16:11:00,2024-04-24 16:29:00,P2,Web,Billing,18
18482,2024-04-24 15:35:00,2024-04-24 15:35:00,2024-04-24 17:06:00,P1,Chat,Tech,91
18483,2024-04-24 15:35:00,2024-04-24 15:58:00,2024-04-24 16:29:00,P2,Web,Tech,31
18484,2024-04-24 15:36:00,2024-04-24 18:38:00,2024-04-24 22:10:00,P2,Email,Tech,212
18485,2024-04-24 15:37:00,2024-04-24 15:42:00,2024-04-24 15:56:00,P2,Chat,Billing,14
18486,2024-04-24 15:39:00,2024-04-24 17:50:00,2024-04-24 18:08:00,P2,Email,Tech,18
18487,2024-04-24 15:44:00,2024-04-24 17:32:00,2024-04-24 18:44:00,P2,Email,Tech,72
18488,2024-04-24 15:44:00,2024-04-24 17:28:00,2024-04-24 17:50:00,P3,Email,Billing,22
18489,2024-04-24 15:45:00,2024-04-24 17:02:00,2024-04-24 17:55:00,P2,Web,Tech,53
18490,2024-04-24 15:45:00,2024-04-24 18:17:00,2024-04-24 18:32:00,P3,Email,Billing,15
18491,2024-04-24 15:46:00,2024-04-24 16:19:00,2024-04-24 16:48:00,P1,Web,Tech,29
18492,2024-04-24 15:46:00,2024-04-24 17:12:00,2024-04-24 18:32:00,P2,Email,Tech,80
18493,2024-04-24 15:46:00,2024-04-24 16:26:00,2024-04-24 17:31:00,P2,Web,Tech,65
18494,2024-04-24 15:47:00,2024-04-24 16:33:00,2024-04-24 16:56:00,P3,Web,Billing,23
18495,2024-04-24 15:49:00,2024-04-24 16:10:00,2024-04-24 16:22:00,P3,Chat,Tech,12
18496,2024-04-24 15:50:00,2024-04-24 15:57:00,2024-04-24 16:42:00,P2,Web,Tech,45
18497,2024-04-24 15:51:00,2024-04-24 16:51:00,2024-04-24 17:29:00,P2,Web,Billing,38
18498,2024-04-24 15:51:00,2024-04-24 16:00:00,2024-04-24 16:12:00,P2,Chat,General,12
18499,2024-04-24 15:52:00,2024-04-24 17:42:00,2024-04-24 18:26:00,P3,Email,Tech,44
18500,2024-04-24 15:53:00,2024-04-24 16:11:00,2024-04-24 16:58:00,P2,Email,Tech,47
18501,2024-04-24 15:54:00,2024-04-24 16:31:00,2024-04-24 16:47:00,P3,Email,Tech,16
18502,2024-04-24 15:55:00,2024-04-24 17:47:00,2024-04-24 17:53:00,P2,Email,General,6
18503,2024-04-24 15:55:00,2024-04-24 16:23:00,2024-04-24 16:51:00,P2,Email,Tech,28
18504,2024-04-24 15:56:00,2024-04-24 16:22:00,2024-04-24 16:57:00,P3,Chat,General,35
18505,2024-04-24 15:56:00,2024-04-24 18:00:00,2024-04-24 18:30:00,P2,Email,Billing,30
18506,2024-04-24 15:56:00,2024-04-24 17:10:00,2024-04-24 17:26:00,P3,Web,General,16
18507,2024-04-24 15:57:00,2024-04-24 17:20:00,2024-04-24 17:45:00,P2,Email,Tech,25
18508,2024-04-24 15:57:00,2024-04-24 16:30:00,2024-04-24 16:52:00,P2,Web,General,22
18509,2024-04-24 15:58:00,2024-04-24 17:27:00,2024-04-24 17:45:00,P2,Email,Billing,18
18510,2024-04-24 15:59:00,2024-04-24 17:54:00,2024-04-24 18:30:00,P1,Email,General,36
18511,2024-04-24 15:59:00,2024-04-24 16:46:00,2024-04-24 17:53:00,P3,Web,Billing,67
18512,2024-04-24 16:00:00,2024-04-24 18:39:00,2024-04-24 19:18:00,P3,Email,Tech,39
18513,2024-04-24 16:00:00,2024-04-24 16:24:00,2024-04-24 17:48:00,P3,Web,Billing,84
18514,2024-04-24 16:01:00,2024-04-24 17:03:00,2024-04-24 17:36:00,P2,Web,Tech,33
18515,2024-04-24 16:02:00,2024-04-24 17:23:00,2024-04-24 17:42:00,P2,Email,Billing,19
18516,2024-04-24 16:02:00,2024-04-24 18:30:00,2024-04-24 19:17:00,P2,Email,Tech,47
18517,2024-04-24 16:03:00,2024-04-24 16:28:00,2024-04-24 17:21:00,P2,Web,Billing,53
18518,2024-04-24 16:03:00,2024-04-24 16:06:00,2024-04-24 16:36:00,P2,Chat,General,30
18519,2024-04-24 16:03:00,2024-04-24 17:33:00,2024-04-24 18:03:00,P2,Email,General,30
18520,2024-04-24 16:03:00,2024-04-24 18:09:00,2024-04-24 20:11:00,P2,Email,Tech,122
18521,2024-04-24 16:04:00,2024-04-24 17:42:00,2024-04-24 18:52:00,P3,Email,Tech,70
18522,2024-04-24 16:06:00,2024-04-24 16:15:00,2024-04-24 16:31:00,P2,Chat,Billing,16
18523,2024-04-24 16:07:00,2024-04-24 16:30:00,2024-04-24 16:42:00,P3,Web,Tech,12
18524,2024-04-24 16:07:00,2024-04-24 17:28:00,2024-04-24 18:06:00,P2,Email,Tech,38
18525,2024-04-24 16:10:00,2024-04-24 17:15:00,2024-04-24 17:44:00,P2,Email,Tech,29
18526,2024-04-24 16:10:00,2024-04-24 16:10:00,2024-04-24 16:43:00,P2,Email,Tech,33
18527,2024-04-24 16:10:00,2024-04-24 16:27:00,2024-04-24 16:49:00,P3,Web,Billing,22
18528,2024-04-24 16:11:00,2024-04-24 18:10:00,2024-04-24 18:28:00,P2,Email,Billing,18
18529,2024-04-24 16:11:00,2024-04-24 17:47:00,2024-04-24 17:59:00,P2,Email,Tech,12
18530,2024-04-24 16:12:00,2024-04-24 18:13:00,2024-04-24 19:15:00,P2,Email,Billing,62
18531,2024-04-24 16:12:00,2024-04-24 17:24:00,2024-04-24 17:46:00,P3,Web,Billing,22
18532,2024-04-24 16:12:00,2024-04-24 18:10:00,2024-04-24 19:33:00,P2,Email,Tech,83
18533,2024-04-24 16:13:00,2024-04-24 16:23:00,2024-04-24 16:54:00,P3,Chat,Tech,31
18534,2024-04-24 16:15:00,2024-04-24 16:23:00,2024-04-24 16:39:00,P2,Chat,Billing,16
18535,2024-04-24 16:20:00,2024-04-24 19:36:00,2024-04-24 19:52:00,P3,Email,General,16
18536,2024-04-24 16:21:00,2024-04-24 16:21:00,2024-04-24 16:40:00,P2,Email,Tech,19
18537,2024-04-24 16:24:00,2024-04-24 16:50:00,2024-04-24 17:22:00,P2,Email,General,32
18538,2024-04-24 16:27:00,2024-04-24 17:42:00,2024-04-24 18:32:00,P3,Web,General,50
18539,2024-04-24 16:30:00,2024-04-24 16:30:00,2024-04-24 16:52:00,P2,Web,Billing,22
18540,2024-04-24 16:30:00,2024-04-24 17:01:00,2024-04-24 17:13:00,P2,Web,General,12
18541,2024-04-24 16:30:00,2024-04-24 17:03:00,2024-04-24 17:23:00,P2,Web,Tech,20
18542,2024-04-24 16:30:00,2024-04-24 17:54:00,2024-04-24 18:15:00,P1,Email,Billing,21
18543,2024-04-24 16:31:00,2024-04-24 18:43:00,2024-04-24 18:53:00,P2,Email,General,10
18544,2024-04-24 16:32:00,2024-04-24 16:50:00,2024-04-24 16:58:00,P2,Chat,General,8
18545,2024-04-24 16:34:00,2024-04-24 17:50:00,2024-04-24 18:13:00,P1,Email,Tech,23
18546,2024-04-24 16:34:00,2024-04-24 18:32:00,2024-04-24 18:54:00,P2,Email,Billing,22
18547,2024-04-24 16:35:00,2024-04-24 18:53:00,2024-04-24 19:28:00,P2,Email,Billing,35
18548,2024-04-24 16:36:00,2024-04-24 17:31:00,2024-04-24 18:07:00,P2,Web,Tech,36
18549,2024-04-24 16:36:00,2024-04-24 16:36:00,2024-04-24 16:47:00,P2,Chat,Tech,11
18550,2024-04-24 16:37:00,2024-04-24 17:16:00,2024-04-24 17:22:00,P2,Email,Tech,6
18551,2024-04-24 16:37:00,2024-04-24 18:56:00,2024-04-24 19:41:00,P3,Email,Tech,45
18552,2024-04-24 16:39:00,2024-04-24 17:00:00,2024-04-24 17:26:00,P2,Web,Billing,26
18553,2024-04-24 16:40:00,2024-04-24 16:47:00,2024-04-24 17:05:00,P2,Web,General,18
18554,2024-04-24 16:40:00,2024-04-24 19:09:00,2024-04-24 19:27:00,P3,Email,Tech,18
18555,2024-04-24 16:42:00,2024-04-24 17:33:00,2024-04-24 17:47:00,P3,Web,Tech,14
18556,2024-04-24 16:42:00,2024-04-24 18:58:00,2024-04-24 19:19:00,P3,Email,General,21
18557,2024-04-24 16:43:00,2024-04-24 16:43:00,2024-04-24 17:14:00,P1,Web,Tech,31
18558,2024-04-24 16:44:00,2024-04-24 17:56:00,2024-04-24 18:17:00,P3,Email,Tech,21
18559,2024-04-24 16:44:00,2024-04-24 17:32:00,2024-04-24 18:17:00,P3,Web,Billing,45
18560,2024-04-24 16:45:00,2024-04-24 17:13:00,2024-04-24 17:42:00,P2,Email,Billing,29
18561,2024-04-24 16:45:00,2024-04-24 21:03:00,2024-04-24 21:28:00,P2,Email,Tech,25
18562,2024-04-24 16:47:00,2024-04-24 17:36:00,2024-04-24 17:50:00,P2,Email,Billing,14
18563,2024-04-24 16:47:00,2024-04-24 16:48:00,2024-04-24 17:07:00,P2,Chat,Billing,19
18564,2024-04-24 16:52:00,2024-04-24 19:15:00,2024-04-24 20:29:00,P2,Email,Billing,74
18565,2024-04-24 16:53:00,2024-04-24 18:40:00,2024-04-24 19:03:00,P2,Email,Tech,23
18566,2024-04-24 16:53:00,2024-04-24 17:14:00,2024-04-24 17:51:00,P3,Email,Tech,37
18567,2024-04-24 16:53:00,2024-04-24 19:14:00,2024-04-24 19:34:00,P3,Email,General,20
18568,2024-04-24 16:54:00,2024-04-24 17:36:00,2024-04-24 18:40:00,P3,Web,Tech,64
18569,2024-04-24 16:55:00,2024-04-24 18:41:00,2024-04-24 19:28:00,P2,Email,Tech,47
18570,2024-04-24 16:55:00,2024-04-24 19:40:00,2024-04-24 19:57:00,P2,Email,Billing,17
18571,2024-04-24 16:56:00,2024-04-24 16:59:00,2024-04-24 17:40:00,P3,Chat,General,41
18572,2024-04-24 16:57:00,2024-04-24 17:11:00,2024-04-24 17:21:00,P2,Web,General,10
18573,2024-04-24 16:58:00,2024-04-24 18:12:00,2024-04-24 18:41:00,P2,Email,Tech,29
18574,2024-04-24 16:58:00,2024-04-24 18:03:00,2024-04-24 18:18:00,P2,Web,Tech,15
18575,2024-04-24 16:59:00,2024-04-24 17:21:00,2024-04-24 18:10:00,P2,Email,Tech,49
18576,2024-04-24 17:02:00,2024-04-24 17:43:00,2024-04-24 17:53:00,P2,Web,Billing,10
18577,2024-04-24 17:02:00,2024-04-24 17:24:00,2024-04-24 18:02:00,P3,Chat,Billing,38
18578,2024-04-24 17:03:00,2024-04-24 17:57:00,2024-04-24 18:48:00,P2,Web,Billing,51
18579,2024-04-24 17:03:00,2024-04-24 18:27:00,2024-04-24 18:35:00,P3,Email,Tech,8
18580,2024-04-24 17:04:00,2024-04-24 17:18:00,2024-04-24 18:05:00,P2,Email,Billing,47
18581,2024-04-24 17:04:00,2024-04-24 19:12:00,2024-04-24 19:42:00,P2,Email,Billing,30
18582,2024-04-24 17:05:00,2024-04-24 18:05:00,2024-04-24 18:25:00,P3,Email,Tech,20
18583,2024-04-24 17:05:00,2024-04-24 19:12:00,2024-04-24 20:30:00,P3,Email,Tech,78
18584,2024-04-24 17:06:00,2024-04-24 17:33:00,2024-04-24 18:14:00,P3,Chat,Billing,41
18585,2024-04-24 17:06:00,2024-04-24 19:26:00,2024-04-24 19:37:00,P2,Email,Billing,11
18586,2024-04-24 17:06:00,2024-04-24 18:32:00,2024-04-24 19:08:00,P2,Email,Tech,36
